CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment,Cluster,SegmentLabel
Guest_1078,171,2,-1114.84,2,3,1,231,6,Potential,2,Churned
Guest_1079,171,1,633.96,2,2,3,223,7,Loyal,2,Churned
Guest_108,361,1,14.15,1,2,1,121,4,At Risk,2,Churned
Guest_1081,170,1,3.01,2,2,1,221,5,Potential,2,Churned
Guest_1083,170,1,18.6,2,2,1,221,5,Potential,2,Churned
Guest_1084,170,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1088,169,3,2686.01,2,4,5,245,11,Champions,2,Churned
Guest_109,361,1,12.85,1,2,1,121,4,At Risk,2,Churned
Guest_1091,169,2,-10325.42,2,3,1,231,6,Potential,2,Churned
Guest_1092,168,3,542.2,2,4,3,243,9,Champions,2,Churned
Guest_1093,168,1,1.07,2,2,1,221,5,Potential,2,Churned
Guest_1094,168,1,17.38,2,2,1,221,5,Potential,2,Churned
Guest_1095,168,2,1977.54,2,3,5,235,10,Champions,2,Churned
Guest_1096,168,1,150.42,2,2,2,222,6,Potential,2,Churned
Guest_1097,168,1,3.26,2,2,1,221,5,Potential,2,Churned
Guest_1098,168,1,6.52,2,2,1,221,5,Potential,2,Churned
Guest_1099,168,1,17.37,2,2,1,221,5,Potential,2,Churned
Guest_110,361,1,67.72,1,2,1,121,4,At Risk,2,Churned
Guest_1100,168,1,17.37,2,2,1,221,5,Potential,2,Churned
Guest_1101,168,1,224.92,2,2,2,222,6,Potential,2,Churned
Guest_1102,166,5,2543.65,2,5,5,255,12,Champions,2,Churned
Guest_1103,165,1,3.9,2,2,1,221,5,Potential,2,Churned
Guest_1105,165,1,1046.79,2,2,4,224,8,Loyal,2,Churned
Guest_1106,165,4,9.22,2,4,1,241,7,Loyal,2,Churned
Guest_1107,165,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1108,165,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1109,165,1,395.41,2,2,3,223,7,Loyal,2,Churned
Guest_111,361,3,-2414.12,1,4,1,141,6,Potential,2,Churned
Guest_1110,165,2,518.65,2,3,3,233,8,Loyal,2,Churned
Guest_1111,164,1,10.8,2,2,1,221,5,Potential,2,Churned
Guest_1112,164,1,481.45,2,2,3,223,7,Loyal,2,Churned
Guest_1113,164,2,-138.4,2,3,1,231,6,Potential,2,Churned
Guest_1114,164,1,-570,2,2,1,221,5,Potential,2,Churned
Guest_1115,164,1,-12.24,2,2,1,221,5,Potential,2,Churned
Guest_1116,164,2,2704.37,2,3,5,235,10,Champions,2,Churned
Guest_1117,164,1,60.32,2,2,1,221,5,Potential,2,Churned
Guest_1118,164,1,95.41,2,2,1,221,5,Potential,2,Churned
Guest_1119,164,1,796.24,2,2,3,223,7,Loyal,2,Churned
Guest_112,361,1,-2.55,1,2,1,121,4,At Risk,2,Churned
Guest_1120,164,1,12.3,2,2,1,221,5,Potential,2,Churned
Guest_1121,164,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1122,164,1,810.1,2,2,4,224,8,Loyal,2,Churned
Guest_1126,163,1,1.7,2,2,1,221,5,Potential,2,Churned
Guest_1127,163,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1129,163,2,8705.89,2,3,5,235,10,Champions,2,Churned
Guest_113,361,1,2.95,1,2,1,121,4,At Risk,2,Churned
Guest_1130,163,1,34.38,2,2,1,221,5,Potential,2,Churned
Guest_1132,162,1,28.38,2,2,1,221,5,Potential,2,Churned
Guest_1133,162,1,5.1,2,2,1,221,5,Potential,2,Churned
Guest_1134,162,1,24.08,2,2,1,221,5,Potential,2,Churned
Guest_1135,162,1,2962.33,2,2,5,225,9,Champions,2,Churned
Guest_1137,162,4,1355.88,2,4,4,244,10,Champions,2,Churned
Guest_1138,162,1,4.95,2,2,1,221,5,Potential,2,Churned
Guest_1139,161,1,116.69,2,2,2,222,6,Potential,2,Churned
Guest_114,361,1,39.45,1,2,1,121,4,At Risk,2,Churned
Guest_1140,161,1,8.25,2,2,1,221,5,Potential,2,Churned
Guest_1141,161,2,0,2,3,1,231,6,Potential,2,Churned
Guest_1142,161,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1145,159,1,2403.32,2,2,5,225,9,Champions,2,Churned
Guest_1146,159,1,5078.83,2,2,5,225,9,Champions,2,Churned
Guest_1147,159,4,1735.95,2,4,4,244,10,Champions,2,Churned
Guest_1148,159,2,666.73,2,3,3,233,8,Loyal,2,Churned
Guest_1149,159,3,1170.8,2,4,4,244,10,Champions,2,Churned
Guest_1150,159,1,20.95,2,2,1,221,5,Potential,2,Churned
Guest_1151,158,1,90.43,2,2,1,221,5,Potential,2,Churned
Guest_1153,158,1,21.45,2,2,1,221,5,Potential,2,Churned
Guest_1154,158,1,2479.2,2,2,5,225,9,Champions,2,Churned
Guest_1157,157,6,5236.71,2,5,5,255,12,Champions,0,Low-Value
Guest_1158,157,3,9529.46,2,4,5,245,11,Champions,0,Low-Value
Guest_1160,156,1,7.35,2,2,1,221,5,Potential,2,Churned
Guest_1161,156,2,3418.27,2,3,5,235,10,Champions,2,Churned
Guest_1162,156,1,1.44,2,2,1,221,5,Potential,2,Churned
Guest_1163,156,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1164,155,1,27.84,2,2,1,221,5,Potential,2,Churned
Guest_1165,155,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1166,155,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1167,155,2,4524.21,2,3,5,235,10,Champions,2,Churned
Guest_1169,155,2,0,2,3,1,231,6,Potential,2,Churned
Guest_117,360,1,3.75,1,2,1,121,4,At Risk,2,Churned
Guest_1173,154,7,2840.94,2,5,5,255,12,Champions,0,Low-Value
Guest_1174,154,3,530.98,2,4,3,243,9,Champions,2,Churned
Guest_1175,154,1,2295.74,2,2,5,225,9,Champions,2,Churned
Guest_1176,154,1,29.6,2,2,1,221,5,Potential,2,Churned
Guest_1178,154,1,2382.68,2,2,5,225,9,Champions,2,Churned
Guest_1179,154,2,351.11,2,3,3,233,8,Loyal,2,Churned
Guest_118,360,1,0,1,2,1,121,4,At Risk,2,Churned
Guest_1180,154,2,449.97,2,3,3,233,8,Loyal,2,Churned
Guest_1181,154,3,642.78,2,4,3,243,9,Champions,2,Churned
Guest_1183,151,1,0,2,2,1,221,5,Potential,2,Churned
Guest_1184,151,1,66.75,2,2,1,221,5,Potential,2,Churned
Guest_1185,151,1,0.83,2,2,1,221,5,Potential,2,Churned
Guest_1186,151,1,0.83,2,2,1,221,5,Potential,2,Churned
Guest_1187,151,1,26.35,2,2,1,221,5,Potential,2,Churned
Guest_1188,151,2,2430.23,2,3,5,235,10,Champions,0,Low-Value
Guest_119,360,1,12681.58,1,2,5,125,8,Loyal,2,Churned
Guest_1190,150,1,1722.05,2,2,4,224,8,Loyal,2,Churned
Guest_1191,150,4,1343.38,2,4,4,244,10,Champions,0,Low-Value
Guest_1192,150,1,3.95,2,2,1,221,5,Potential,2,Churned
Guest_1193,150,2,5244.98,2,3,5,235,10,Champions,0,Low-Value
Guest_1195,149,2,-3585.51,2,3,1,231,6,Potential,2,Churned
Guest_1196,149,1,-6497.47,2,2,1,221,5,Potential,2,Churned
Guest_1197,149,2,2410.98,2,3,5,235,10,Champions,0,Low-Value
Guest_1198,149,1,0,2,2,1,221,5,Potential,2,Churned
Guest_12,373,1,6915.65,1,2,5,125,8,Loyal,2,Churned
Guest_120,360,4,1668.33,1,4,4,144,9,Champions,2,Churned
Guest_1200,149,1,-5.9,2,2,1,221,5,Potential,2,Churned
Guest_1202,148,2,0,2,3,1,231,6,Potential,0,Low-Value
Guest_1203,148,1,32.39,2,2,1,221,5,Potential,0,Low-Value
Guest_1204,148,1,1548.83,2,2,4,224,8,Loyal,0,Low-Value
Guest_1206,148,1,29.34,2,2,1,221,5,Potential,0,Low-Value
Guest_1207,148,1,9.65,2,2,1,221,5,Potential,0,Low-Value
Guest_1208,148,1,10,2,2,1,221,5,Potential,0,Low-Value
Guest_1209,147,2,0.79,2,3,1,231,6,Potential,0,Low-Value
Guest_121,360,3,1536.37,1,4,4,144,9,Champions,2,Churned
Guest_1210,147,1,2929.35,2,2,5,225,9,Champions,0,Low-Value
Guest_1211,146,1,235.96,2,2,2,222,6,Potential,0,Low-Value
Guest_1212,145,1,277.07,2,2,2,222,6,Potential,0,Low-Value
Guest_1213,145,6,2265.37,2,5,5,255,12,Champions,0,Low-Value
Guest_1214,145,1,4.13,2,2,1,221,5,Potential,0,Low-Value
Guest_1215,145,1,2.46,2,2,1,221,5,Potential,0,Low-Value
Guest_1216,145,3,815.89,2,4,4,244,10,Champions,0,Low-Value
Guest_1217,145,2,0,2,3,1,231,6,Potential,0,Low-Value
Guest_1218,145,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1219,145,1,12.75,2,2,1,221,5,Potential,0,Low-Value
Guest_1220,145,1,4287.63,2,2,5,225,9,Champions,0,Low-Value
Guest_1221,144,1,-9.72,2,2,1,221,5,Potential,0,Low-Value
Guest_1224,144,1,550.64,2,2,3,223,7,Loyal,0,Low-Value
Guest_1225,144,1,717.23,2,2,3,223,7,Loyal,0,Low-Value
Guest_1226,144,1,1592.49,2,2,4,224,8,Loyal,0,Low-Value
Guest_1228,144,1,611.86,2,2,3,223,7,Loyal,0,Low-Value
Guest_1229,144,2,4675.36,2,3,5,235,10,Champions,0,Low-Value
Guest_123,359,1,38.25,1,2,1,121,4,At Risk,2,Churned
Guest_1230,144,2,1000.37,2,3,4,234,9,Champions,0,Low-Value
Guest_1231,144,1,20.4,2,2,1,221,5,Potential,0,Low-Value
Guest_1232,143,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1233,143,1,3342.95,2,2,5,225,9,Champions,0,Low-Value
Guest_1234,143,1,112.35,2,2,2,222,6,Potential,0,Low-Value
Guest_1235,143,1,106.4,2,2,2,222,6,Potential,0,Low-Value
Guest_1238,143,1,1.65,2,2,1,221,5,Potential,0,Low-Value
Guest_124,359,1,19.25,1,2,1,121,4,At Risk,2,Churned
Guest_1240,143,1,451.42,2,2,3,223,7,Loyal,0,Low-Value
Guest_1241,142,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1246,142,4,5779.85,2,4,5,245,11,Champions,0,Low-Value
Guest_1247,142,4,2388.24,2,4,5,245,11,Champions,0,Low-Value
Guest_1249,142,2,-792.16,2,3,1,231,6,Potential,0,Low-Value
Guest_125,359,1,19.9,1,2,1,121,4,At Risk,2,Churned
Guest_1250,142,1,-367.38,2,2,1,221,5,Potential,0,Low-Value
Guest_1253,141,1,31.8,2,2,1,221,5,Potential,0,Low-Value
Guest_1256,141,1,3.79,2,2,1,221,5,Potential,0,Low-Value
Guest_1258,141,1,3814.99,2,2,5,225,9,Champions,0,Low-Value
Guest_1259,141,1,1584.36,2,2,4,224,8,Loyal,0,Low-Value
Guest_126,359,1,55.5,1,2,1,121,4,At Risk,2,Churned
Guest_1261,140,1,20.1,2,2,1,221,5,Potential,0,Low-Value
Guest_1262,140,1,5.84,2,2,1,221,5,Potential,0,Low-Value
Guest_1263,140,2,65.8,2,3,1,231,6,Potential,0,Low-Value
Guest_1264,138,1,302.54,2,2,2,222,6,Potential,0,Low-Value
Guest_1266,138,2,398.42,2,3,3,233,8,Loyal,0,Low-Value
Guest_1267,138,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_127,359,1,2.95,1,2,1,121,4,At Risk,2,Churned
Guest_1270,137,1,2511.4,2,2,5,225,9,Champions,0,Low-Value
Guest_1271,137,1,531.24,2,2,3,223,7,Loyal,0,Low-Value
Guest_1272,137,1,881.51,2,2,4,224,8,Loyal,0,Low-Value
Guest_1273,137,2,2877.27,2,3,5,235,10,Champions,0,Low-Value
Guest_1274,137,1,-12.3,2,2,1,221,5,Potential,0,Low-Value
Guest_1275,137,1,22.98,2,2,1,221,5,Potential,0,Low-Value
Guest_1276,137,2,34.32,2,3,1,231,6,Potential,0,Low-Value
Guest_1277,137,5,0,2,5,1,251,8,Loyal,0,Low-Value
Guest_128,358,1,1.65,1,2,1,121,4,At Risk,2,Churned
Guest_1280,136,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1281,136,1,12.75,2,2,1,221,5,Potential,0,Low-Value
Guest_1286,136,1,1557.36,2,2,4,224,8,Loyal,0,Low-Value
Guest_1287,136,1,1032.81,2,2,4,224,8,Loyal,0,Low-Value
Guest_1288,136,3,1691.04,2,4,4,244,10,Champions,0,Low-Value
Guest_129,358,1,116.69,1,2,2,122,5,Potential,2,Churned
Guest_1295,135,1,10.85,2,2,1,221,5,Potential,0,Low-Value
Guest_1296,135,1,1115.78,2,2,4,224,8,Loyal,0,Low-Value
Guest_1297,135,2,1620.98,2,3,4,234,9,Champions,0,Low-Value
Guest_13,373,1,38.09,1,2,1,121,4,At Risk,2,Churned
Guest_130,358,1,1.25,1,2,1,121,4,At Risk,2,Churned
Guest_1307,134,1,1634.54,2,2,4,224,8,Loyal,0,Low-Value
Guest_1309,134,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_131,358,1,1.25,1,2,1,121,4,At Risk,2,Churned
Guest_1310,134,2,436.83,2,3,3,233,8,Loyal,0,Low-Value
Guest_1312,134,1,13.81,2,2,1,221,5,Potential,0,Low-Value
Guest_1315,133,1,1535.98,2,2,4,224,8,Loyal,0,Low-Value
Guest_1316,131,1,97.32,2,2,1,221,5,Potential,0,Low-Value
Guest_1317,131,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1319,131,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_132,358,1,36.08,1,2,1,121,4,At Risk,2,Churned
Guest_1320,130,1,-4.13,2,2,1,221,5,Potential,0,Low-Value
Guest_1321,130,1,1580.52,2,2,4,224,8,Loyal,0,Low-Value
Guest_1322,130,1,-3.29,2,2,1,221,5,Potential,0,Low-Value
Guest_1323,130,1,-4575.64,2,2,1,221,5,Potential,0,Low-Value
Guest_1324,130,1,-6721.37,2,2,1,221,5,Potential,0,Low-Value
Guest_1325,129,1,3358.63,2,2,5,225,9,Champions,0,Low-Value
Guest_1326,129,2,2944.92,2,3,5,235,10,Champions,0,Low-Value
Guest_1328,129,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_133,358,1,81.99,1,2,1,121,4,At Risk,2,Churned
Guest_1331,128,1,4.75,2,2,1,221,5,Potential,0,Low-Value
Guest_1332,128,1,1490.62,2,2,4,224,8,Loyal,0,Low-Value
Guest_1333,128,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1334,127,1,39.9,2,2,1,221,5,Potential,0,Low-Value
Guest_1335,127,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1336,127,2,0,2,3,1,231,6,Potential,0,Low-Value
Guest_1338,127,1,1691.38,2,2,4,224,8,Loyal,0,Low-Value
Guest_1339,127,1,1691.32,2,2,4,224,8,Loyal,0,Low-Value
Guest_134,358,1,4.95,1,2,1,121,4,At Risk,2,Churned
Guest_1341,126,1,16.92,2,2,1,221,5,Potential,0,Low-Value
Guest_1342,126,1,6.6,2,2,1,221,5,Potential,0,Low-Value
Guest_1343,126,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1346,126,1,1689.66,2,2,4,224,8,Loyal,0,Low-Value
Guest_1347,124,1,1.95,2,2,1,221,5,Potential,0,Low-Value
Guest_1348,124,1,-9.9,2,2,1,221,5,Potential,0,Low-Value
Guest_135,358,1,72.59,1,2,1,121,4,At Risk,2,Churned
Guest_1350,123,1,2138.62,2,2,5,225,9,Champions,0,Low-Value
Guest_1351,123,1,1480.41,2,2,4,224,8,Loyal,0,Low-Value
Guest_1353,122,1,3.59,2,2,1,221,5,Potential,0,Low-Value
Guest_1354,122,1,1718.73,2,2,4,224,8,Loyal,0,Low-Value
Guest_1355,122,1,4318.93,2,2,5,225,9,Champions,0,Low-Value
Guest_1357,121,1,38.28,2,2,1,221,5,Potential,0,Low-Value
Guest_1358,121,2,4461.28,2,3,5,235,10,Champions,0,Low-Value
Guest_1359,121,2,112.29,2,3,2,232,7,Loyal,0,Low-Value
Guest_136,358,1,3.42,1,2,1,121,4,At Risk,2,Churned
Guest_1361,121,1,3919.76,2,2,5,225,9,Champions,0,Low-Value
Guest_1362,121,1,2752.06,2,2,5,225,9,Champions,0,Low-Value
Guest_1363,121,1,10005.44,2,2,5,225,9,Champions,0,Low-Value
Guest_1364,121,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1365,120,1,1.69,2,2,1,221,5,Potential,0,Low-Value
Guest_1366,120,1,5.4,2,2,1,221,5,Potential,0,Low-Value
Guest_1367,120,1,43.49,2,2,1,221,5,Potential,0,Low-Value
Guest_1368,120,1,1319.78,2,2,4,224,8,Loyal,0,Low-Value
Guest_137,358,1,670.38,1,2,3,123,6,Potential,2,Churned
Guest_1373,120,1,39.95,2,2,1,221,5,Potential,0,Low-Value
Guest_1374,119,1,11062.06,2,2,5,225,9,Champions,0,Low-Value
Guest_1375,119,2,-22124.12,2,3,1,231,6,Potential,0,Low-Value
Guest_1376,119,1,6.25,2,2,1,221,5,Potential,0,Low-Value
Guest_1377,119,2,2474.05,2,3,5,235,10,Champions,0,Low-Value
Guest_1378,119,1,16.63,2,2,1,221,5,Potential,0,Low-Value
Guest_1379,119,1,2.5,2,2,1,221,5,Potential,0,Low-Value
Guest_138,357,1,16.85,1,2,1,121,4,At Risk,2,Churned
Guest_1380,119,1,2.46,2,2,1,221,5,Potential,0,Low-Value
Guest_1381,119,1,657.28,2,2,3,223,7,Loyal,0,Low-Value
Guest_1384,115,1,3148.4,2,2,5,225,9,Champions,0,Low-Value
Guest_1388,115,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1389,115,1,2.95,2,2,1,221,5,Potential,0,Low-Value
Guest_139,357,1,4700.4,1,2,5,125,8,Loyal,2,Churned
Guest_1390,115,1,0.42,2,2,1,221,5,Potential,0,Low-Value
Guest_1391,115,1,5.95,2,2,1,221,5,Potential,0,Low-Value
Guest_1392,115,1,1.65,2,2,1,221,5,Potential,0,Low-Value
Guest_1393,115,1,2.45,2,2,1,221,5,Potential,0,Low-Value
Guest_1394,115,3,-1819.46,2,4,1,241,7,Loyal,0,Low-Value
Guest_1395,115,1,619.35,2,2,3,223,7,Loyal,0,Low-Value
Guest_1396,115,1,4109.72,2,2,5,225,9,Champions,0,Low-Value
Guest_1398,114,1,1.25,2,2,1,221,5,Potential,0,Low-Value
Guest_14,373,1,43.75,1,2,1,121,4,At Risk,2,Churned
Guest_140,357,2,10336.81,1,3,5,135,9,Champions,2,Churned
Guest_1400,114,1,8.32,2,2,1,221,5,Potential,0,Low-Value
Guest_1404,113,1,15.8,2,2,1,221,5,Potential,0,Low-Value
Guest_1405,113,1,10,2,2,1,221,5,Potential,0,Low-Value
Guest_1406,110,1,10.02,2,2,1,221,5,Potential,0,Low-Value
Guest_1407,110,1,4.25,2,2,1,221,5,Potential,0,Low-Value
Guest_1408,110,1,24.03,2,2,1,221,5,Potential,0,Low-Value
Guest_1409,109,2,917.8,2,3,4,234,9,Champions,0,Low-Value
Guest_141,357,1,0.42,1,2,1,121,4,At Risk,2,Churned
Guest_1410,109,1,199.2,2,2,2,222,6,Potential,0,Low-Value
Guest_1411,109,1,1696.95,2,2,4,224,8,Loyal,0,Low-Value
Guest_1412,108,3,707.38,2,4,3,243,9,Champions,0,Low-Value
Guest_1413,108,1,6.95,2,2,1,221,5,Potential,0,Low-Value
Guest_1414,108,1,5064.8,2,2,5,225,9,Champions,0,Low-Value
Guest_1415,108,1,0,2,2,1,221,5,Potential,0,Low-Value
Guest_1416,108,1,545.22,2,2,3,223,7,Loyal,0,Low-Value
Guest_1417,108,1,4689.51,2,2,5,225,9,Champions,0,Low-Value
Guest_1418,107,1,-4527.65,2,2,1,221,5,Potential,0,Low-Value
Guest_1419,107,1,-6662.51,2,2,1,221,5,Potential,0,Low-Value
Guest_142,357,1,5.05,1,2,1,121,4,At Risk,2,Churned
Guest_1420,107,1,111.87,2,2,2,222,6,Potential,0,Low-Value
Guest_1421,106,1,-525.23,2,2,1,221,5,Potential,0,Low-Value
Guest_1422,106,1,-273.97,2,2,1,221,5,Potential,0,Low-Value
Guest_1423,106,1,-83.83,2,2,1,221,5,Potential,0,Low-Value
Guest_1424,106,1,-77.63,2,2,1,221,5,Potential,0,Low-Value
Guest_1425,106,1,1019.67,2,2,4,224,8,Loyal,0,Low-Value
Guest_1426,106,1,312.5,2,2,2,222,6,Potential,0,Low-Value
Guest_1428,106,1,7.5,2,2,1,221,5,Potential,0,Low-Value
Guest_143,357,1,4537.15,1,2,5,125,8,Loyal,2,Churned
Guest_1430,105,2,1506.2,2,3,4,234,9,Champions,0,Low-Value
Guest_1431,105,1,1.1,2,2,1,221,5,Potential,0,Low-Value
Guest_1433,102,5,7700.94,2,5,5,255,12,Champions,0,Low-Value
Guest_1434,102,1,1424.23,2,2,4,224,8,Loyal,0,Low-Value
Guest_1435,102,1,7.09,2,2,1,221,5,Potential,0,Low-Value
Guest_1436,102,2,3088.11,2,3,5,235,10,Champions,0,Low-Value
Guest_1437,102,1,267.96,2,2,2,222,6,Potential,0,Low-Value
Guest_1438,102,1,152.81,2,2,2,222,6,Potential,0,Low-Value
Guest_1439,102,3,3578.88,2,4,5,245,11,Champions,0,Low-Value
Guest_144,357,1,5022.16,1,2,5,125,8,Loyal,2,Churned
Guest_1440,102,2,3596.36,2,3,5,235,10,Champions,0,Low-Value
Guest_1441,101,2,3199,3,3,5,335,11,Champions,0,Low-Value
Guest_1442,101,1,3.82,3,2,1,321,6,Potential,0,Low-Value
Guest_1443,101,1,13.4,3,2,1,321,6,Potential,0,Low-Value
Guest_1444,101,1,3236.94,3,2,5,325,10,Champions,0,Low-Value
Guest_1445,101,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1446,100,1,8.25,3,2,1,321,6,Potential,0,Low-Value
Guest_1447,100,1,2.34,3,2,1,321,6,Potential,0,Low-Value
Guest_1448,100,1,1590.15,3,2,4,324,9,Champions,0,Low-Value
Guest_145,357,2,82.55,1,3,1,131,5,Potential,2,Churned
Guest_1455,100,1,1.65,3,2,1,321,6,Potential,0,Low-Value
Guest_1457,99,4,6823.42,3,4,5,345,12,Champions,0,Low-Value
Guest_1459,99,1,814.53,3,2,4,324,9,Champions,0,Low-Value
Guest_146,355,4,97.57,1,4,1,141,6,Potential,2,Churned
Guest_1460,99,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1461,99,4,286.85,3,4,2,342,9,Champions,0,Low-Value
Guest_1463,99,3,0,3,4,1,341,8,Loyal,0,Low-Value
Guest_1464,99,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1467,98,1,16.5,3,2,1,321,6,Potential,0,Low-Value
Guest_1468,98,2,0,3,3,1,331,7,Loyal,0,Low-Value
Guest_147,355,1,19.95,1,2,1,121,4,At Risk,2,Churned
Guest_1470,98,1,2605.74,3,2,5,325,10,Champions,0,Low-Value
Guest_1471,98,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1473,98,1,1476.28,3,2,4,324,9,Champions,0,Low-Value
Guest_1474,98,1,1.65,3,2,1,321,6,Potential,0,Low-Value
Guest_1475,96,1,114.56,3,2,2,322,7,Loyal,0,Low-Value
Guest_1477,95,1,1458.44,3,2,4,324,9,Champions,0,Low-Value
Guest_1478,94,1,6.5,3,2,1,321,6,Potential,0,Low-Value
Guest_1479,94,1,34.75,3,2,1,321,6,Potential,0,Low-Value
Guest_148,355,3,2571.62,1,4,5,145,10,Champions,2,Churned
Guest_1480,94,1,2812.84,3,2,5,325,10,Champions,0,Low-Value
Guest_1482,94,2,3275.08,3,3,5,335,11,Champions,0,Low-Value
Guest_1483,94,1,5557.66,3,2,5,325,10,Champions,0,Low-Value
Guest_1484,93,1,14.1,3,2,1,321,6,Potential,0,Low-Value
Guest_1485,93,1,1752.59,3,2,4,324,9,Champions,0,Low-Value
Guest_1486,93,1,1846.68,3,2,4,324,9,Champions,0,Low-Value
Guest_1487,93,2,2091.06,3,3,5,335,11,Champions,0,Low-Value
Guest_1488,93,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_149,355,1,205.74,1,2,2,122,5,Potential,2,Churned
Guest_1490,92,1,1878.67,3,2,4,324,9,Champions,0,Low-Value
Guest_1491,92,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1492,92,1,37.77,3,2,1,321,6,Potential,0,Low-Value
Guest_1493,92,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1494,92,1,2842.46,3,2,5,325,10,Champions,0,Low-Value
Guest_1495,92,1,-116.69,3,2,1,321,6,Potential,0,Low-Value
Guest_1496,92,1,423.73,3,2,3,323,8,Loyal,0,Low-Value
Guest_1497,91,1,1648.29,3,2,4,324,9,Champions,0,Low-Value
Guest_1498,91,1,18.99,3,2,1,321,6,Potential,0,Low-Value
Guest_15,373,1,2.1,1,2,1,121,4,At Risk,2,Churned
Guest_1500,89,2,0,3,3,1,331,7,Loyal,0,Low-Value
Guest_1501,89,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1502,88,1,1748.93,3,2,4,324,9,Champions,0,Low-Value
Guest_1503,88,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1504,88,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1505,88,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1507,88,1,2437.77,3,2,5,325,10,Champions,0,Low-Value
Guest_1508,87,2,0,3,3,1,331,7,Loyal,0,Low-Value
Guest_1509,87,3,1648.59,3,4,4,344,11,Champions,0,Low-Value
Guest_151,354,1,2094.9,1,2,5,125,8,Loyal,2,Churned
Guest_1511,87,2,2768.92,3,3,5,335,11,Champions,0,Low-Value
Guest_1513,87,1,244.8,3,2,2,322,7,Loyal,0,Low-Value
Guest_1514,87,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1515,86,1,629.57,3,2,3,323,8,Loyal,0,Low-Value
Guest_1516,86,1,1.63,3,2,1,321,6,Potential,0,Low-Value
Guest_1517,86,1,106.31,3,2,2,322,7,Loyal,0,Low-Value
Guest_1518,86,1,3.75,3,2,1,321,6,Potential,0,Low-Value
Guest_1519,86,1,2.46,3,2,1,321,6,Potential,0,Low-Value
Guest_152,354,1,0,1,2,1,121,4,At Risk,2,Churned
Guest_1520,86,1,569.71,3,2,3,323,8,Loyal,0,Low-Value
Guest_1521,86,1,6.8,3,2,1,321,6,Potential,0,Low-Value
Guest_1522,86,1,512.71,3,2,3,323,8,Loyal,0,Low-Value
Guest_1523,86,1,1.63,3,2,1,321,6,Potential,0,Low-Value
Guest_1524,86,1,170.95,3,2,2,322,7,Loyal,0,Low-Value
Guest_1525,86,1,2008.28,3,2,5,325,10,Champions,0,Low-Value
Guest_1526,85,1,5.9,3,2,1,321,6,Potential,0,Low-Value
Guest_1527,85,1,-5522.14,3,2,1,321,6,Potential,0,Low-Value
Guest_1528,85,1,-7427.97,3,2,1,321,6,Potential,0,Low-Value
Guest_153,354,1,2104,1,2,5,125,8,Loyal,2,Churned
Guest_1530,85,1,1516.98,3,2,4,324,9,Champions,0,Low-Value
Guest_1531,85,1,510.39,3,2,3,323,8,Loyal,0,Low-Value
Guest_1532,85,1,1498.44,3,2,4,324,9,Champions,0,Low-Value
Guest_1534,85,2,0,3,3,1,331,7,Loyal,0,Low-Value
Guest_1535,85,1,2117.26,3,2,5,325,10,Champions,0,Low-Value
Guest_1536,85,1,2342.8,3,2,5,325,10,Champions,0,Low-Value
Guest_1540,84,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1541,84,1,0,3,2,1,321,6,Potential,0,Low-Value
Guest_1542,84,1,0,3,2,1,321,6,Potential,0,Low-Value
